research_scope,partition,entity,observation_unit,session_date,trade_id,result_r,observations,rolling_30_average_r,rolling_50_average_r,month,monthly_observations,monthly_average_r,monthly_total_r
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-13T00:00:00,2024-11-13_15m_PRINT_SHORT_0950,1.5,1,0.3333333333333333,0.2,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-14T00:00:00,2024-11-14_15m_PRINT_SHORT_0946,-1.0,1,0.25,0.2,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-15T00:00:00,2024-11-15_15m_PRINT_SHORT_0959,1.5,1,0.25,0.25,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-18T00:00:00,2024-11-18_15m_PRINT_SHORT_0947,-1.0,1,0.25,0.25,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-19T00:00:00,2024-11-19_15m_PRINT_LONG_1030,1.5,1,0.25,0.25,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-20T00:00:00,2024-11-20_15m_PRINT_SHORT_0951,1.5,1,0.25,0.3,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-21T00:00:00,2024-11-21_15m_PRINT_SHORT_1002,-1.0,1,0.25,0.3,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-22T00:00:00,2024-11-22_15m_PRINT_LONG_0946,-1.0,1,0.16666666666666666,0.25,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-25T00:00:00,2024-11-25_15m_PRINT_SHORT_0953,1.5,1,0.25,0.3,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-26T00:00:00,2024-11-26_15m_PRINT_LONG_0946,-1.0,1,0.16666666666666666,0.3,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-27T00:00:00,2024-11-27_15m_PRINT_SHORT_0954,1.5,1,0.25,0.3,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-28T00:00:00,2024-11-28_15m_PRINT_LONG_0954,-0.06,1,0.2813333333333333,0.3188,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-11-29T00:00:00,2024-11-29_15m_PRINT_LONG_0946,1.5,1,0.36466666666666664,0.3188,2024-11,21,0.47333333333333333,9.94
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-02T00:00:00,2024-12-02_15m_PRINT_LONG_0949,1.5,1,0.448,0.36879999999999996,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-03T00:00:00,2024-12-03_15m_PRINT_LONG_0946,1.5,1,0.448,0.36879999999999996,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-04T00:00:00,2024-12-04_15m_PRINT_LONG_0956,1.5,1,0.5313333333333333,0.41879999999999995,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-05T00:00:00,2024-12-05_15m_PRINT_SHORT_0950,0.86,1,0.5933333333333333,0.4059999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-06T00:00:00,2024-12-06_15m_PRINT_LONG_0946,1.5,1,0.5933333333333333,0.4059999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-09T00:00:00,2024-12-09_15m_PRINT_LONG_0950,-1.0,1,0.5933333333333333,0.4059999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-10T00:00:00,2024-12-10_15m_PRINT_LONG_0946,-1.0,1,0.5099999999999999,0.3559999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-11T00:00:00,2024-12-11_15m_PRINT_LONG_0946,1.5,1,0.5933333333333333,0.4059999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-12T00:00:00,2024-12-12_15m_PRINT_SHORT_1003,-1.0,1,0.5099999999999999,0.3559999999999999,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-13T00:00:00,2024-12-13_15m_PRINT_LONG_0946,-1.0,1,0.4266666666666667,0.30599999999999994,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-20T00:00:00,2024-12-20_15m_PRINT_SHORT_0951,-1.0,1,0.3433333333333334,0.30599999999999994,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-23T00:00:00,2024-12-23_15m_PRINT_SHORT_0947,1.5,1,0.3433333333333334,0.306,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-24T00:00:00,2024-12-24_15m_PRINT_LONG_0946,1.5,1,0.4266666666666667,0.306,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-26T00:00:00,2024-12-26_15m_PRINT_SHORT_0950,1.5,1,0.4266666666666667,0.35600000000000004,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-27T00:00:00,2024-12-27_15m_PRINT_SHORT_0946,-1.0,1,0.4266666666666667,0.306,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-30T00:00:00,2024-12-30_15m_PRINT_SHORT_0947,-1.0,1,0.3433333333333334,0.306,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2024-12-31T00:00:00,2024-12-31_15m_PRINT_SHORT_1008,-1.0,1,0.3433333333333334,0.256,2024-12,17,0.2858823529411764,4.859999999999999
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-02T00:00:00,2025-01-02_15m_PRINT_LONG_0955,-1.0,1,0.26,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-03T00:00:00,2025-01-03_15m_PRINT_LONG_0946,-1.0,1,0.26,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-06T00:00:00,2025-01-06_15m_PRINT_LONG_0947,-1.0,1,0.17666666666666667,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-07T00:00:00,2025-01-07_15m_PRINT_SHORT_1001,1.5,1,0.26,0.306,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-08T00:00:00,2025-01-08_15m_PRINT_SHORT_0954,-1.0,1,0.17666666666666667,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-13T00:00:00,2025-01-13_15m_PRINT_LONG_0954,-1.0,1,0.09333333333333332,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-14T00:00:00,2025-01-14_15m_PRINT_SHORT_0954,-1.0,1,0.09333333333333332,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-15T00:00:00,2025-01-15_15m_PRINT_LONG_0947,1.5,1,0.17666666666666667,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-16T00:00:00,2025-01-16_15m_PRINT_SHORT_0946,-1.0,1,0.09333333333333332,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-17T00:00:00,2025-01-17_15m_PRINT_SHORT_1000,-1.0,1,0.09333333333333332,0.20600000000000002,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-20T00:00:00,2025-01-20_15m_PRINT_SHORT_1012,1.5,1,0.09333333333333332,0.256,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-21T00:00:00,2025-01-21_15m_PRINT_SHORT_0955,-1.0,1,0.06199999999999999,0.20600000000000002,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-22T00:00:00,2025-01-22_15m_PRINT_LONG_0950,1.5,1,0.06199999999999999,0.20600000000000002,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-23T00:00:00,2025-01-23_15m_PRINT_LONG_0950,1.5,1,0.06199999999999999,0.20600000000000002,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-24T00:00:00,2025-01-24_15m_PRINT_LONG_0946,-1.0,1,-0.021333333333333336,0.156,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-27T00:00:00,2025-01-27_15m_PRINT_LONG_0948,-1.0,1,-0.10466666666666667,0.15600000000000003,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-28T00:00:00,2025-01-28_15m_PRINT_SHORT_0948,-1.0,1,-0.16666666666666666,0.106,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-29T00:00:00,2025-01-29_15m_PRINT_SHORT_0946,-1.0,1,-0.25,0.106,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-30T00:00:00,2025-01-30_15m_PRINT_LONG_0947,1.5,1,-0.16666666666666666,0.106,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-01-31T00:00:00,2025-01-31_15m_PRINT_LONG_0953,1.5,1,-0.08333333333333333,0.156,2025-01,20,-0.125,-2.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-03T00:00:00,2025-02-03_15m_PRINT_SHORT_0954,-1.0,1,-0.16666666666666666,0.106,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-04T00:00:00,2025-02-04_15m_PRINT_LONG_0951,1.5,1,-0.08333333333333333,0.156,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-05T00:00:00,2025-02-05_15m_PRINT_LONG_0949,-1.0,1,-0.08333333333333333,0.106,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-06T00:00:00,2025-02-06_15m_PRINT_LONG_0946,-1.0,1,-0.08333333333333333,0.106,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-07T00:00:00,2025-02-07_15m_PRINT_SHORT_1001,1.5,1,-0.08333333333333333,0.106,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-10T00:00:00,2025-02-10_15m_PRINT_LONG_0946,-1.0,1,-0.16666666666666666,0.055999999999999994,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-11T00:00:00,2025-02-11_15m_PRINT_LONG_0953,-1.0,1,-0.25,0.055999999999999994,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-12T00:00:00,2025-02-12_15m_PRINT_LONG_0947,-1.0,1,-0.25,0.055999999999999994,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-13T00:00:00,2025-02-13_15m_PRINT_LONG_1003,-1.0,1,-0.25,0.005999999999999997,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-14T00:00:00,2025-02-14_15m_PRINT_LONG_0952,1.5,1,-0.16666666666666666,0.055999999999999994,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-17T00:00:00,2025-02-17_15m_PRINT_LONG_1103,-0.135,1,-0.13783333333333334,0.023299999999999998,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-18T00:00:00,2025-02-18_15m_PRINT_SHORT_0946,1.5,1,-0.0545,0.05449999999999999,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-19T00:00:00,2025-02-19_15m_PRINT_SHORT_0950,-1.0,1,-0.0545,0.004499999999999997,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-20T00:00:00,2025-02-20_15m_PRINT_SHORT_0946,1.5,1,-0.05449999999999999,0.004499999999999997,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-21T00:00:00,2025-02-21_15m_PRINT_SHORT_0951,1.5,1,0.028833333333333332,0.004499999999999997,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-24T00:00:00,2025-02-24_15m_PRINT_SHORT_0950,1.5,1,0.11216666666666668,0.004499999999999997,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-25T00:00:00,2025-02-25_15m_PRINT_SHORT_0946,1.5,1,0.1955,0.017299999999999996,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-26T00:00:00,2025-02-26_15m_PRINT_LONG_0950,1.5,1,0.1955,0.017299999999999996,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-27T00:00:00,2025-02-27_15m_PRINT_SHORT_0949,1.5,1,0.2788333333333333,0.0673,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-02-28T00:00:00,2025-02-28_15m_PRINT_LONG_1003,-1.0,1,0.2788333333333333,0.0673,2025-02,20,0.29325,5.865
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-03T00:00:00,2025-03-03_15m_PRINT_SHORT_0946,-1.0,1,0.1955,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-05T00:00:00,2025-03-05_15m_PRINT_SHORT_0957,-1.0,1,0.1955,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-06T00:00:00,2025-03-06_15m_PRINT_LONG_0951,-1.0,1,0.11216666666666668,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-07T00:00:00,2025-03-07_15m_PRINT_LONG_0949,-1.0,1,0.028833333333333332,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-10T00:00:00,2025-03-10_15m_PRINT_SHORT_0953,1.5,1,0.11216666666666668,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-11T00:00:00,2025-03-11_15m_PRINT_LONG_0949,-1.0,1,0.11216666666666668,-0.03270000000000001,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-12T00:00:00,2025-03-12_15m_PRINT_SHORT_0949,-1.0,1,0.11216666666666668,-0.0827,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-13T00:00:00,2025-03-13_15m_PRINT_SHORT_0946,1.5,1,0.1955,-0.03270000000000001,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-14T00:00:00,2025-03-14_15m_PRINT_LONG_0950,-1.0,1,0.11216666666666668,-0.03270000000000001,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-21T00:00:00,2025-03-21_15m_PRINT_LONG_0949,1.5,1,0.11216666666666668,0.017299999999999996,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-24T00:00:00,2025-03-24_15m_PRINT_LONG_0946,1.5,1,0.1955,0.0673,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-25T00:00:00,2025-03-25_15m_PRINT_SHORT_0949,-1.0,1,0.11216666666666668,0.0673,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-26T00:00:00,2025-03-26_15m_PRINT_SHORT_0948,1.5,1,0.1955,0.1173,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-27T00:00:00,2025-03-27_15m_PRINT_LONG_0955,1.5,1,0.2788333333333333,0.1173,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-28T00:00:00,2025-03-28_15m_PRINT_SHORT_1001,1.5,1,0.2788333333333333,0.1673,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-03-31T00:00:00,2025-03-31_15m_PRINT_SHORT_0946,-1.0,1,0.2788333333333333,0.1673,2025-03,16,0.09375,1.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-01T00:00:00,2025-04-01_15m_PRINT_LONG_0948,-1.0,1,0.2788333333333333,0.1673,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-02T00:00:00,2025-04-02_15m_PRINT_LONG_0946,1.5,1,0.3621666666666667,0.1673,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-03T00:00:00,2025-04-03_15m_PRINT_SHORT_1005,1.5,1,0.4455,0.2173,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-08T00:00:00,2025-04-08_15m_PRINT_LONG_0947,-1.0,1,0.3621666666666667,0.2173,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-10T00:00:00,2025-04-10_15m_PRINT_SHORT_0959,1.5,1,0.4166666666666667,0.2173,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-11T00:00:00,2025-04-11_15m_PRINT_LONG_0947,1.5,1,0.4166666666666667,0.2673,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-14T00:00:00,2025-04-14_15m_PRINT_SHORT_0948,-1.0,1,0.4166666666666667,0.2173,2025-04,18,-0.027777777777777776,-0.5
POST-VALIDATION DIAGNOSTIC — NOT CONFIRMATORY,DEVELOPMENT,MNQ_ORB_V01_CAND_001,EXECUTED_TRADE,2025-04-15T00:00:00,2025-04-15_15m_PRINT_LONG_0949,-1.0,1,0.3333333333333333,0.1673,2025-04,18,-0.027777777777777776,-0.5
